Result Time,Granularity Period,Object Name,Reliability,"73429039","73429040","73429041","73429042","73429043","73429044","73429045","73429046","73429047","73429048","73429049","73429050","73429051","73429052","73429053","73429054","73429055","73429056"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_25077, CellID=25077",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G55073, CellID=55073",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G55072, CellID=55072",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G55071, CellID=55071",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G25093, CellID=25093",Reliable,0,888,825,0,888,825,0,0,0,0,0,592,592,0,589,589,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G25092, CellID=25092",Reliable,0,815,711,0,814,710,0,0,0,0,0,249,247,0,247,245,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G25091, CellID=25091",Reliable,0,180,170,0,180,170,0,0,0,0,0,623,623,0,623,623,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G3_58873, CellID=58873",Reliable,0,575,543,0,575,543,0,0,0,0,0,276,276,0,275,275,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G3_58872, CellID=58872",Reliable,0,102,91,0,102,91,0,0,0,0,0,399,399,0,399,399,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G3_58871, CellID=58871",Reliable,0,567,492,0,567,492,0,0,0,0,0,263,263,0,262,262,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G25453, CellID=25453",Reliable,0,227,216,0,226,215,0,0,0,0,0,479,479,0,479,479,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32343, CellID=32343",Reliable,0,785,723,0,785,723,0,0,0,0,0,390,390,0,388,388,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32342, CellID=32342",Reliable,0,140,130,0,140,130,0,0,0,0,0,413,413,0,413,413,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G25452, CellID=25452",Reliable,0,411,394,0,410,393,0,0,0,0,0,327,327,0,327,327,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G25451, CellID=25451",Reliable,0,1113,978,0,1111,976,0,0,0,0,0,604,604,0,604,604,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32341, CellID=32341",Reliable,0,1606,1469,0,1605,1468,0,0,0,0,0,652,652,0,651,651,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58736, CellID=58736",Reliable,0,319,258,0,317,256,0,0,0,0,0,635,635,0,634,634,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58735, CellID=58735",Reliable,0,1159,979,0,1156,978,0,0,0,0,0,692,692,0,691,691,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G58734, CellID=58734",Reliable,0,1224,1012,0,1224,1012,0,0,0,0,0,447,447,0,447,447,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38823, CellID=38823",Reliable,0,817,683,0,816,683,0,0,0,0,0,183,182,0,183,182,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38822, CellID=38822",Reliable,1,1314,1099,1,1311,1098,0,0,0,0,0,421,421,0,421,421,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38821, CellID=38821",Reliable,0,774,736,0,773,735,0,0,0,0,0,330,330,0,330,330,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G29243, CellID=29243",Reliable,0,741,667,0,741,667,0,0,0,0,0,558,558,0,558,558,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G29242, CellID=29242",Reliable,8,1095,912,8,1095,912,0,0,0,0,0,404,404,0,403,403,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G29241, CellID=29241",Reliable,1,743,646,1,742,646,0,0,0,0,0,520,520,0,520,520,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G3_59186, CellID=59186",Reliable,0,1420,1309,0,1418,1307,0,0,0,0,0,688,685,0,686,683,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G3_59185, CellID=59185",Reliable,0,817,773,0,817,773,0,0,0,0,0,436,433,0,436,433,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G3_59184, CellID=59184",Reliable,0,1368,1190,0,1367,1189,0,0,0,0,0,599,580,0,599,580,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37343, CellID=37343",Reliable,0,74,72,0,74,72,0,0,0,0,0,674,625,0,674,625,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37342, CellID=37342",Reliable,0,294,263,0,294,263,0,0,0,0,0,1146,1102,0,1145,1101,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G36863, CellID=36863",Reliable,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37341, CellID=37341",Reliable,0,304,257,0,304,257,0,0,0,0,0,1363,1208,0,1361,1206,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G36862, CellID=36862",Reliable,0,0,0,0,0,0,0,0,0,0,0,22,22,0,22,22,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37533, CellID=37533",Reliable,0,1048,993,0,1048,993,0,0,0,0,0,413,413,0,412,412,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37532, CellID=37532",Reliable,0,158,121,0,156,120,0,0,0,0,0,396,396,0,395,395,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G37531, CellID=37531",Reliable,0,139,133,0,139,133,0,0,0,0,0,671,671,0,671,671,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32956, CellID=32956",Reliable,0,13,12,0,13,12,0,0,0,0,0,56,56,0,56,56,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32955, CellID=32955",Reliable,0,31,28,0,30,27,0,0,0,0,0,219,219,0,219,219,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G32954, CellID=32954",Reliable,0,3,3,0,3,3,0,0,0,0,0,19,19,0,19,19,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G36861, CellID=36861",Reliable,0,6,2,0,6,2,0,0,0,0,0,16,16,0,16,16,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38613, CellID=38613",Reliable,0,1186,1127,0,1186,1127,0,0,0,0,0,593,593,0,593,593,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38612, CellID=38612",Reliable,1,916,828,1,916,828,0,0,0,0,0,388,387,0,386,385,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38611, CellID=38611",Reliable,0,147,141,0,147,141,0,0,0,0,0,980,925,0,977,922,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38693, CellID=38693",Reliable,0,1410,1287,0,1410,1287,0,0,0,0,0,542,542,0,541,541,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38692, CellID=38692",Reliable,0,760,711,0,760,711,0,0,0,0,0,302,302,0,301,301,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38691, CellID=38691",Reliable,0,926,857,0,926,857,0,0,0,0,0,401,400,0,401,400,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_38626, CellID=38626",Reliable,0,759,721,0,759,721,0,0,0,0,0,869,869,0,866,866,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_38625, CellID=38625",Reliable,0,1086,1002,0,1086,1002,0,0,0,0,0,561,561,0,560,560,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G2_38624, CellID=38624",Reliable,0,1291,1168,0,1291,1168,0,0,0,0,0,671,671,0,670,670,0,0
2019-08-29 22:00,60,"RNMDN02/BSC6900UCell:Label=MD3G38623, CellID=38623",Reliable,0,777,724,0,777,724,0,0,0,0,0,573,573,0,570,570,0,0
